Word,Wordcount
korskeaa,1
tammaa,1
ammuvat,1
hyljekylkiset,1
mylväilevä,1
jukuripää,1
kouriensa,1
rakentamasta,1
uudistalosta,1
ihanasta,1
kauttansa,1
ylistystä,1
ansaitsevina,1
tarjoovat,1
vihamiehillensä,1
häpeäksi,1
ystäviksenne,1
vuodattavat,1
loistetta,1
tahraavata,1
ylitsekuohuva,1
kalkki,1
kuroittamaan,1
välttää,1
tulevaista,1
huomaitkaat,1
aurinkoinen,1
laskee,1
lempeydestä,1
riutuvalla,1
taivaankaarta,1
viittaus,1
vihamiehille,1
veljellisyyteen,1
perkeleelle,1
enkeleillensä,1
otsikkoa,1
tuikeampi,1
sanallemme,1
anathema,1
maranatha,1
korventakoot,1
hosianna,1
liikutus,1
hillittömässä,1
lipiätiinussa,1
pesijän,1
hyrskähtelee,1
hursti,1
merkiksi,1
puristelivat,1
toinentoistensa,1
sydämellinen,1
kankeastikin,1
kyräilevillä,1
katseltiinkin,1
myhäilyksellä,1
oluttuoppi,1
knorrikuppi,1
valkeissa,1
kokoontunut,1
tyttöjäkin,1
ottaneet,1
kantaja,1
itsepintaisesti,1
uudistanut,1
tarjoomisensa,1
mikkoakaan,1
kannettiinpa,1
kaulankastiksi,1
soittomiehelle,1
kruuveihin,1
syljeskelemään,1
soinnuttelemaan,1
yhteenliimattua,1
konettansa,1
helähtipä,1
katrillin,1
säveleet,1
ainoakaan,1
pyörinyt,1
sompansa,1
kilkuttelemaan,1
kieliä,1
peräakkunata,1
ympyrjäkasvoista,1
ruskeaihoista,1
vakaata,1
sinisilmäistä,1
huulillaan,1
viattomuuden,1
kainouden,1
nipistys,1
uuteliaasti,1
muistutellen,1
johtunut,1
lukkarilta,1
hinrika,1
mikolle,1
kainoa,1
pyytäin,1
pariksensa,1
viereensä,1
ujostellen,1
kokoontui,1
kiljuessa,1
loimoitti,1
pihdissä,1
liehahteli,1
jyskysi,1
leveäpalkkinen,1
totisilla,1
juhlaisessa,1
nauttinut,1
knorria,1
kylmääryyppyä,1
hymyllä,1
karkeloa,1
ilmestynyt,1
poskillensa,1
aikeensa,1
otettuansa,1
lähtönaukin,1
pidettyänsä,1
jäähyväispuheen,1
kiitollisna,1
hevosesta,1
tarjottiin,1
huojuvan,1
tähtikirkasta,1
tuulista,1
kumarsi,1
raappaisten,1
seinässä,1
somat,1
ruusut,1
poskillansa,1
karkeloitten,1
eneni,1
hetkeltä,1
ryskeiseksi,1
viskeltiin,1
pyörryttävää,1
levähdystä,1
taipuivat,1
korkkojen,1
vapisivat,1
olut,1
kahvi,1
kahvin,1
saosta,1
ennusteli,1
iloittiin,1
tuliaisjuhlassa,1
sovintomaljaa,1
kuohuvista,1
haarikoista,1
neljästoista,1
muuttamisesta,1
erämaahan,1
komeaksi,1
samankaltaisena,1
kohottamana,1
syntymäkotonsa,1
ikijuurta,1
emää,1
puoliskaa,1
oivana,1
lohkoon,1
suostumisen,1
lapsillansa,1
omana,1
kuolinpäivään,1
puolisosta,1
maatilasta,1
olentumaan,1
vanhaksisedäksi,1
sijassansa,1
vieraanvaraisuudesta,1
kehui,1
mierolainen,1
torppia,1
siirrät,1
hylänneet,1
villitsevän,1
joskuspa,1
horjahtui,1
huimaavalle,1
tahi,1
ylennettiin,1
vuohenkalma,1
kirjoittaa,1
sanomalehtikin,1
viikossa,1
turusta,1
hauskoja,1
napinatakin,1
suulas,1
riitaisa,1
hetket,1
köntin,1
tarhapöllön,1
närkästyä,1
remusi,1
rajusti,1
heikomman,1
vaijeta,1
menosi,1
peljästyvinänsä,1
naureskellen,1
piikaveitikkansa,1
naureskelivat,1
pitkätuolilla,1
järmäili,1
nupisi,1
määrännyt,1
turskin,1
trumantin,1
aviopuolisonmutta,1
melske,1
torellessa,1
eukkonsa,1
sivupenkiltä,1
humalapäisenä,1
pärmänttäsi,1
venlaansa,1
hälläkäksi,1
tekevänsä,1
nimitteli,1
hurnukaksi,1
ruokkomassaksi,1
töllintetuksi,1
killiin,1
ällistynyttä,1
kolahti,1
porstuva,1
ärähtäen,1
loiskahtivat,1
vihoitettu,1
piikatytön,1
kilahteleva,1
nenäkästä,1
hauku,1
vaimoani,1
valtakunnassa,1
kerskaten,1
etkä,1
tainnutkaan,1
emännyydestä,1
moitiskella,1
nautiskeli,1
morinata,1
paljonkaan,1
turpearintaisen,1
pannunsa,1
ryöhätä,1
kernaastipa,1
palleroisesta,1
höyryävän,1
kupin,1
kulkiessaan,1
muisti,1
venlallensa,1
kontillisen,1
möhkäleen,1
sokeria,1
lahjoittipa,1
reippaita,1
perillisiä,1
rakkautensa,1
viekassilmäinen,1
tyttölapsi,1
pulskaa,1
toivoipa,1
valkeaan,1
riepuun,1
nähtäväksi,1
tuikealle,1
isälle,1
ihastui,1
toivonsa,1
täyttyneeksi,1
poikako,1
vävyseni,1
ärjäisi,1
viekäät,1
kakaranne,1
jäätyänsä,1
yhtähyvin,1
sikiötäni,1
kuitenkinniin,1
muotoisen,1
jallin,1
venlakin,1
juhanille,1
rakkaammaksi,1
nimiä,1
valitsemaan,1
poikaselle,1
ranssiksi,1
florentiniksi,1
erik,1
translatukseksi,1
immanueliksi,1
venlaseni,1
juhannes,1
kaimaksi,1
ristittiin,1
piltti,1
tiitiäiseksi,1
pikkuvarikseksi,1
perheenelämä,1
enimmiten,1
päiväpaistetta,1
kohosikin,1
poistuivat,1
poutailma,1
sovistunut,1
kylänmiestensä,1
naapuriensa,1
riitoja,1
tuimia,1
nappauksia,1
rajaaidoista,1
aitureista,1
hevosista,1
rängittömistä,1
sioista,1
ratkaisemaan,1
kiivaskin,1
välimieheksi,1
riidan,1
sovintoasaattavalla,1
kielellänsä,1
juhanikaan,1
hidas,1
väärässämyös,1
askareissa,1
moittia,1
jyrisevän,1
kuivattaissa,1
niitullajoka,1
kohdussaettä,1
karhottu,1
latopihalle,1
heinämiehet,1
puolistansa,1
hioittavia,1
tulenkarvaisia,1
ukkospilviä,1
sateelta,1
hyvänhajuista,1
atrioittu,1
latvain,1
jyristen,1
karhetta,1
haravat,1
suojahan,1
nokimustana,1
latopihalla,1
oikeaa,1
vasemman,1
kämmentä,1
kykisti,1
kirisevästä,1
hammastarhastansa,1
kertoen,1
sontaratasten,1
heinäniitullani,1
toruen,1
hirveitä,1
huikeammalla,1
synkeitä,1
vastako,1
sontaa,1
tytöt,1
puhetta,1
salaman,1
leimahtaissa,1
siunaus,1
huokaava,1
notkistuivat,1
polvensa,1
vienot,1
liepeäsilmiset,1
liepeisiin,1
luulipa,1
pienoinen,1
uiskentelivat,1
sälähteli,1
murheisesti,1
huomattuansa,1
eukkojen,1
koroitti,1
kirouksensa,1
mahdin,1
koroittivatpa,1
naisetkin,1
katsahteleva,1
loistivat,1
kimaltavan,1
vallitessa,1
tuomittuin,1
alhossa,1
ihmislapsille,1
tuhoja,1
sotia,1
nälkävuosia,1
ruttotauteja,1
maailmanlopun,1
sadatellessa,1
niitetyllä,1
valelevasta,1
sateesta,1
leimausten,1
risteilevästä,1
sokeaa,1
liekehtivää,1
vasamaa,1
otsallansa,1
mulauttelikin,1
neitosta,1
rukoilijan,1
käsivarteen,1
latoon,1
rääsy,1
kastele,1
rukoilijata,1
heiniin,1
kuumia,1
vuodattivat,1
nojautuen,1
katumusta,1
puuskutteli,1
tulisessa,1
hänseunalan,1
korvissansa,1
katuen,1
syntinsä,1
kiroilemisensa,1
nuhteli,1
kohtauksesta,1
kolkolla,1
huomattiin,1
käytöksessä,1
kaulus,1
katkaistiin,1
lyhykäiset,1
körtit,1
heränneitten,1
vaatteenparsi,1
tienoossa,1
suomenmaassa,1
määrätyllä,1
sijallansa,1
harvenivat,1
rajuilmat,1
tyyneesti,1
elonpäivä,1
naimatonna,1
luontonsa,1
kitsaammaksi,1
huomiolla,1
toiminnoissa,1
eleskelee,1
naurettavana,1
veistinkirveellänsä,1
leipälapiota,1
venlalle,1
pöytyri,1
särvittää,1
pyrskähtivät,1
naurettuaan,1
liiasta,1
ahneudesta,1
lausuipa,1
kohtuullisuuteenhan,1
kehoitan,1
jumaloitsemasta,1
vatsaanne,1
kuolemansyntija,1
luonnottoman,1
kalle,1
keuhkotaudissansa,1
maahanpaniaisiksensa,1
tiesihän,1
polttajaksi,1
menetti,1
kylmässä,1
saunanporstuvassa,1
kääkkä,1
köhien,1
nenä,1
terävänä,1
naskali,1
lasipalloa,1
kattilan,1
täydet,1
hellinnyt,1
partaallakaan,1
luonnottomaksi,1
säästeliäisyydeksiniin,1
puolusteli,1
omistamatta,1
nimeä,1
suosiossa,1
uskollinen,1
vartija,1
surutonna,1
iltahämärässä,1
joulujuhlana,1
kestäilemään,1
haltijaksi,1
keli,1
kestivierasten,1
tiitiäinen,1
vakavana,1
lihavana,1
tukevalla,1
villahuivin,1
nisää,1
lämpymän,1
peitteen,1
helisten,1
lumisia,1
reki,1
vainioitamutta,1
valtansa,1
vanhimpain,1
tyttärien,1
vuotias,1
päästetty,1
setänsäkään,1
vihastuivat,1
käytellä,1
tulisijalle,1
kohonnutkaan,1
leimuavaa,1
iltavalkiaa,1
ehtoosilla,1
tuskittelemaan,1
tillastelivat,1
sedältänsä,1
tiuskeista,1
vaatimuksistansa,1
tytöillensä,1
muuria,1
haudottaisi,1
ollakkaan,1
vantaan,1
rautapruukissa,1
hälläkät,1
sanokaapas,1
poltetaan,1
variksenvarpujako,1
vähempikin,1
ruumishaaskalle,1
joutilaille,1
lapsivekamillekin,1
vällyjen,1
vikkelät,1
tyttöveijarit,1
vääjäämään,1
veljeä,1
torelivat,1
näyttivätpä,1
hammastensa,1
pilkaten,1
ängytellen,1
kiukuissansa,1
uskalsivatpa,1
vanuttivat,1
miesparka,1
hoksahti,1
peloittaen,1
peijakkaita,1
lakaista,1
vilkkasivat,1
veitikat,1
pakolaisten,1
vaatien,1
ärjyä,1
tuiskahdella,1
orsilta,1
halkaisi,1
kaitaisen,1
pirstaleen,1
padasta,1
kryynivelliä,1
tytöille,1
kauhallista,1
taikinasammion,1
kannella,1
painoksi,1
annokseenpa,1
tyytyneetkään,1
tahtoivat,1
lasketti,1
syrjästä,1
peukalon,1
suuruisen,1
tarjosi,1
tytölle,1
pienoisuuden,1
tuiskaisi,1
perillen,1
singahti,1
leivänpalanen,1
nipisti,1
niristi,1
kahdella,1
sormella,1
niskatukasta,1
pilkkaatko,1
ainakaan,1
laittelemaan,1
iltavalkiata,1
pesään,1
muutamasta,1
viheliäisestä,1
kekäleestä,1
torelevalla,1
risun,1
löylytän,1
kourastani,1
lahjan,1
lippele,1
makoos,1
sisareskin,1
piisaakin,1
vara,1
rikkaanmiehen,1
kyyätellen,1
kehnosti,1
kekälepystyänsä,1
huomannut,1
lusikka,1
irvisteli,1
keikutteli,1
täytyipä,1
setänsä,1
annokseen,1
pienoiset,1
lammasnahkaisen,1
allemutta,1
vartonutkaan,1
kekälten,1
palamista,1
loppuun,1
kelpaahan,1
huomiseksikin,1
sammuttelemaan,1
hämyistä,1
iltavalkiatansa,1
mäiskäytti,1
peltin,1
karvaasta,1
tikurasta,1
totosta,1
pärepirstaleensa,1
ehtoollisensa,1
homeisen,1
tammisesta,1
kuivettunutta,1
silakanpäätä,1
atrioitsemistansa,1
liikuntoa,1
suuhun,1
kuppiin,1
riittänyt,1
pivosta,1
läiskäytti,1
sulasta,1
armosta,1
ravinnut,1
syntisäkkiä,1
könistelemään,1
vartioitsemaan,1
varkailta,1
miesmuistoon,1
varkaitten,1
eljistä,1
tuiskuava,1
kahisevia,1
pahaksi,1
vingahdellen,1
aseen,1
tuimat,1
ovet,1
irvistävissä,1
loimoittava,1
loimonsa,1
tyttöihin,1
poskea,1
verevinä,1
asettain,1
villaista,1
hupsuttavalla,1
hätäpäs,1
ma'atessanne,1
makonne,1
kallistumaan,1
nautitusta,1
hyvyydestä,1
varjelevaa,1
suojaksi,1
rakkaalle,1
hautoi,1
renkien,1
piikojen,1
puolenyön,1
leikeistä,1
toukolassa,1
kyräilivät,1
kestiretkeltänsä,1
kantelivat,1
millänsä,1
joutilaalla,1
vaankaan,1
eleskeli,1
kodossansa,1
työskennellen,1
pitäin,1
tarkalla,1
hallitusta,1
hetkiä,1
huolettanut,1
rähisi,1
pasteeraili,1
nauruksi,1
nuorille,1
vanhoille,1
sairas,1
kartisella,1
katumusmutta,1
harvensi,1
humalahetket,1
kantoipa,1
kaupunkilahjan,1
kankeakantisen,1
leiviskänpainavan,1
hyvänteosta,1
kiittämästä,1
ylistämästä,1
viehättävän,1
viinalasin,1
sunnuntakien,1
iltapäivinä,1
mieltämuuttavan,1
iloisessa,1
huimauksessa,1
piplia,1
saarnaavalla,1
talonväen,1
mulautellen,1
vannoi,1
nauttivansa,1
juovuttavia,1
juomia,1
lujana,1
vannotussa,1
valassansa,1
lankeeman,1
kiusattavaan,1
helmasyntiinsä,1
lankeemus,1
hälinän,1
valapattoisena,1
sieluttomana,1
matona,1
rikottuaan,1
lyhentää,1
viheliäiset,1
tallinparsille,1
kiertoi,1
pilkkutamman,1
kiinnitti,1
ylimmäiseen,1
orteen,1
levollisesti,1
riippumaan,1
kuolon,1
vimmatulla,1
paisuivat,1
yhteenlikistyivät,1
kiinteiksi,1
nyrkeiksi,1
läksihän,1
kananpesäänsä,1
nuorassa,1
huudolla,1
kiljunnalla,1
hätäpaikkaan,1
tempauksella,1
katkaisi,1
kummitellen,1
paukutellenkammariin,1
hyllyävälle,1
ryijylle,1
tointui,1
synkeänä,1
sängyn,1
laidalla,1
veljellensä,1
kamalaa,1
tapausta,1
mielestään,1
kurituksen,1
turhaksi,1
vahingolliseksi,1
virittänyt,1
aapojukolasta,1
juhanijukolaan,1
järjellisesti,1
terveisiksi,1
rakkaasti,1
juhlaisella,1
lausuilemaan,1
viritellen,1
sammuvaa,1
sulavilla,1
puheensa,1
kultasateena,1
katkeransuloisia,1
poimuja,1
huulten,1
kyyneliävirtaavan,1
itkun,1
ääneen,1
vääristyi,1
hyrisi,1
kostea,1
kiilto,1
eloa,1
kiitollisuudesta,1
likisti,1
jäähyväisiksi,1
armahtanut,1
tavallisiin,1
toimiinsa,1
talossaniinpä,1
kallistamatta,1
rauhalliset,1
tukin,1
nokalla,1
nolkkien,1
raikkaasti,1
isännöitsi,1
puoliskossa,1
aapojukolaksi,1
emätalosta,1
hinrikan,1
sievä,1
lauhkeamielinen,1
tyytyi,1
tärkeitä,1
sisällisestä,1
huoneenhallituksesta,1
naurain,1
tirissä,1
yksinkertaista,1
piikatyttöjänsä,1
opasteli,1
karstoi,1
silmässään,1
askareensa,1
lakaistessaan,1
isännältään,1
läksytyksen,1
tuiskien,1
heittäin,1
tunkiota,1
piialta,1
nopsalla,1
lakaisemaan,1
piikaraiskan,1
lakaiseman,1
tulipesän,1
ääreltä,1
luuta,1
hyöri,1
sulavata,1
nauruansa,1
tiristäen,1
kämmenet,1
polvia,1
kumarruksissa,1
vaimollensa,1
vakavasti,1
rankaisevan,1
katsannonkuitenkin,1
harjoitti,1
kohtuutta,1
renkejänsä,1
kiitoksen,1
parantajan,1
lääkärikirjasta,1
tutkistella,1
rohtoinensa,1
keksimänsä,1
yrteistä,1
mahtavaksi,1
ruiskutautia,1
pyörrytystauteja,1
siannappeja,1
syhelmää,1
hieroja,1
kämmentensä,1
alaisena,1
lievityksen,1
vatsankivistyksiä,1
tukituiskattuja,1
polttoja,1
paranteli,1
hieromisensa,1
sukkelalla,1
lakeja,1
sääntöjä,1
naisenkin,1
kämmenten,1
siveltäväksi,1
rintasen,1
rättiukon,1
tervakoskenmatin,1
vaivasi,1
painajainen,1
ratsasteli,1
rasittavimmalla,1
viikot,1
yöllisestä,1
vammasta,1
äkkiä,1
ilmautui,1
kiusanhenkensä,1
puoskarimuijan,1
lääkäreissä,1
joutuipa,1
suuresta,1
tauteja,1
mytty,1
käsivarrella,1
sukankudin,1
vaivaloisen,1
elinkautisen,1
keinojen,1
virassa,1
asiain,1
luonnistumista,1
penkillänsä,1
keräjäsalissa,1
miehekkäästi,1
pystyttäen,1
väikähteli,1
huulillansa,1
itsetyytyväinen,1
tasapuolinen,1
tuomarikin,1
kärsivällisyydellä,1
lauseitansa,1
levitellen,1
rauhaisessa,1
isäntänä,1
reippaitten,1
lapsiensa,1
isänä,1
rakettua,1
omanansa,1
rohjennut,1
yliimpivaaran,1
voimansa,1
vakuutta,1
olentonsa,1
menolla,1
kuria,1
nuhdetta,1
yllä,1
anteliain,1
laupeudella,1
hyvyydellä,1
kärsiviä,1
kysellyt,1
tutkistellut,1
perustusta,1
apuaetsivän,1
moittimaan,1
syynsä,1
kerjäläissauvan,1
välitystä,1
käypäläistyttöjä,1
vavahtelevalla,1
mieron,1
matkustajaa,1
huomaansa,1
kasvatettiin,1
suosittiin,1
pienoisia,1
ravakkaita,1
vaimona,1
ansaitseva,1
mieheksensä,1
uroon,1
riipeä,1
olento,1
hiuspalmikko,1
pellavankeltainen,1
leiskahtelevan,1
tukevilla,1
hartioillaan,1
valkeapohjaisen,1
punaristillisen,1
liinan,1
otsallaan,1
poistumatta,1
jumalanpelko,1
ottolastensa,1
kasvattaja,1
jalot,1
laupiaat,1
vienon,1
tyttösen,1
orpona,1
huoneesensa,1
tyynesti,1
satamaa,1
virtaan,1
verrataan,1
elinkauden,1
isännyydestänsä,1
kuolinhetkeensä,1
verrata,1
kymiin,1
juhlaisesti,1
ijankaikkista,1
valtamerta,1
ampumamatkaa,1
itäänpäin,1
puolisko,1
laurilaksi,1
viljeli,1
täysintoimin,1
pelloillansa,1
mielemmin,1
saloilla,1
soissa,1
nainut,1
kuokkalassa,1
tyttäriä,1
avioksi,1
torppaan,1
akassa,1
leveärintainen,1
lyhyenjänttärä,1
kimakas,1
klaneetin,1
tuimuutta,1
tiuskahteli,1
mustanruskeat,1
ärhentelikin,1
katkesi,1
vaikenipa,1
suojeleviin,1
soppiin,1
soliin,1
oljenteli,1
lymyssä,1
kätköstänsä,1
tietääksensä,1
omasynnyttämänsä,1
ärjy,1
asettunut,1
myrskyisenä,1
mekasti,1
etsiskelemään,1
pahkaleita,1
laskeunut,1
päätyneet,1
lenseän,1
juuria,1
pallon,1
kotomatkallansa,1
sonninsa,1
leveäniskaisen,1
hällin,1
kiivaissa,1
aatteissa,1
sumussa,1
rämäisten,1
kirvesvarttaan,1
itsepintaisen,1
kääntymään,1
laurilaan,1
yrittäisi,1
lauripa,1
kirvesvarttansa,1
heristää,1
kääntyisipä,1
kirvesvarsi,1
sieraimistansa,1
hohdetta,1
töminätä,1
askelten,1
sihinätä,1
tapsutusta,1
liikkuu,1
unipörryisenä,1
tirkisti,1
vastakynsin,1
kirvesvarrellaan,1
kerättyinä,1
sievään,1
ympyrjäiseen,1
palloon,1
aukaisipa,1
turpansa,1
sinullen,1
vihoitteletko,1
ylpeätä,1
kaukaisiin,1
kyliin,1
hällinsä,1
jäähtynyt,1
vartoi,1
makeassa,1
sängyssä,1
atrioinnut,1
kammariinsa,1
vihuri,1
pieksähti,1
eukkohan,1
kikakakaa,1
räiskyi,1
kuivassa,1
katajassa,1
kirotusta,1
kuhnailemisesta,1
korvissa,1
varokkaasti,1
vaiheillensa,1
nihkaisi,1
ylemmäs,1
nuku,1
toraisa,1
ponnistelikin,1
temmaisten,1
viivyskeli,1
pimeihin,1
öihin,1
hupaisilla,1
huomaittavaa,1
mietittävää,1
murkinapöydässä,1
rengeillensä,1
aivonsa,1
hartaammin,1
arvata,1
äkeämpänä,1
päiväpäivältä,1
ärähdellen,1
tiukeasti,1
kiusallisten,1
aatosten,1
silmäkuoppiinsa,1
varjon,1
seuraltansa,1
selitys,1
sileän,1
töyrään,1
tulleessa,1
ohkaisena,1
puuvillavaipallansa,1
merkin,1
aivoni,1
haaraa,1
leivoittanut,1
aatostani,1
tähdenmutta,1
sotkemia,1
katkesivat,1
katkosta,1
jatkamalla,1
töyryn,1
viitaan,1
tähänasti,1
jälkiänsä,1
loppuivat,1
heilahännän,1
ratsastanut,1
kirkkotielle,1
mahdollisempaa,1
päästäkseni,1
selville,1
poluille,1
ketuksi,1
arvoitusta,1
sileälle,1
kummulle,1
ilmiö,1
uudistettu,1
ketunjälkien,1
vaihetus,1
äskentulleessa,1
vimmastui,1
kiukkuisella,1
rikeeraako,1
rautaa,1
hienoa,1
lantaa,1
ruumenia,1
tulisten,1
ketunrautain,1
kehät,1
kinttuihin,1
likistivät,1
levenivät,1
hellittämään,1
karvastelevasta,1
paisuvasta,1
säärestänsä,1
konetta,1
kirkunalla,1
virityksiä,1
niittuunsa,1
jälkien,1
astuessaan,1
rautain,1
iskemällä,1
tarvitsevansa,1
tuetta,1
pensaassa,1
kiskonut,1
kätköstä,1
kahdeksi,1
puujalaksi,1
kummankin,1
alapäähän,1
kaavattu,1
luonnollinen,1
ketunkäpälä,1
kirkastuivat,1
selveni,1
ketustaja,1
poistaaksensa,1
epäilykseen,1
käydessään,1
rautojansa,1
tämänkaltaisilla,1
puujaloilla,1
ihmisenjälkiä,1
karttelee,1
mäkimaiden,1
laurilla,1
lievitetyllä,1
karvastelevalla,1
säärellä,1
puujalkaa,1
sauvanansa,1
oravapauloillansa,1
seiväsparien,1
huhtien,1
aitoihin,1
muttamitä,1
tempustayksijalkainen,1
yksijalkainen,1
harppaillut,1
aattelisin,1
tainkaltaisesta,1
lappalaiset,1
liikkeillä,1
kouristeli,1
mykerteli,1
tupakkimälliä,1
etuhampaittensa,1
rypisteli,1
harmaita,1
kulmakarvojansa,1
hirmuisestiviimein,1
yksijalkaista,1
koiraa,1
herransa,1
ilmoittamatta,1
kuolinvuoteellansa,1
hellältä,1
miniältänsä,1
aattelis,1
ihmeestä,1
leuvoissakaan,1
pyysi,1
poistamaan,1
mietteet,1
kuolematonta,1
pulman,1
selitystä,1
parani,1
jalka,1
sankojen,1
purema,1
lastensa,1
keralla,1
lapsilta,1
oleskelivat,1
kaksoissisaruksista,1
mielenlaadultansa,1
ulkomuodon,1
tukevarintainen,1
keikkanokkainen,1
ruskeanahkainen,1
töpsä,1
sanottiinpa,1
hellempi,1
sisarella,1
vaimolla,1
vaikkapa,1
pöllähtelikin,1
puolison,1
jykevissä,1
ylvästellä,1
hämmensi,1
timolla,1
juurtuneena,1
kekrijuhlan,1
naukkia,1
humuun,1
viipyen,1
lokakuun,1
marraskuun,1
viileässä,1
kallistelivat,1
kiiltävätä,1
pulloa,1
laulelivat,1
halailivat,1
armahimpina,1
ystävinä,1
huolettomasti,1
hareita,1
tuulisesta,1
lantaisen,1
olkisen,1
lemmilän,1
joutsenet,1
kiertoilivat,1
muuttoretkellänsä,1
eteläisiin,1
maihin,1
välinpitämättömästi,1
vuohensilmillänsä,1
rallailivat,1
keikuttelivat,1
läimähteli,1
huimahteli,1
surut,1
mielimurteet,1
kivistelevällä,1
kolkoilta,1
vuoteiltansa,1
lopussa,1
aukenemaan,1
leilit,1
kihnustaen,1
kujaa,1
riippuivat,1
verkahousut,1
housujen,1
punaraannollisen,1
liivin,1
molkahteli,1
verenponnistamina,1
tuhannessa,1
taakelossa,1
kekkuriin,1
punersi,1
kuparikattilan,1
kuurattu,1
jynkällä,1
mustana,1
tonttuna,1
tienvieressä,1
emintimän,1
puihin,1
kiviin,1
kantoihin,1
luonutkaan,1
teroitti,1
katseensa,1
viitsi,1
mulauttaa,1
vaivoin,1
suuriruhtinas,1
hämyisesti,1
löytyisikö,1
lepytellä,1
vihoitettua,1
akkaa,1
halkopinon,1
vajassa,1
käsivarrellensa,1
jättiläistaakka,1
juonella,1
miellyttävänsä,1
kiinteätä,1
rapustaen,1
piimäparta,1
jooseppi,1
taakkoinensa,1
laskenut,1
puusylin,1
kolinalla,1
halkopinokin,1
alenemaan,1
mitämaks,1
sanottuansa,1
pikaisen,1
silmäyksen,1
uhkaava,1
kiljahtamaan,1
molemmille,1
poskille,1
iskujen,1
tuimassa,1
käsivarsiin,1
turpeilla,1
kourillansa,1
rahille,1
hirveässä,1
turkinpunainen,1
äkeälle,1
naiselle,1
aikamekon,1
aasintamman,1
varsa,1
uskaltavasi,1
petyitpä,1
ovatkin,1
harvat,1
pokot,1
tuhtaan,1
täyttämättä,1
uhkaustaan,1
raatsinnut,1
vaimostansamutta,1
hämmästyi,1
häiriölle,1
hellittäisikö,1
hillitsiskö,1
eukkoansa,1
kirkaisi,1
tuikeammin,1
jauhatuksessa,1
kopeasti,1
astumaan,1
pyristeli,1
käkihaukka,1
punoittavan,1
teuhaa,1
tuoksuvat,1
väkivalloin,1
nappauksensa,1
poistuissansa,1
humaliston,1
kaarroksen,1
käärämää,1
hevosille,1
hinkalossa,1
pehmeälle,1
kahisevalle,1
mietiskeltyänsä,1
raskaasen,1
hallayö,1
synkeissä,1
aatoksissa,1
vimmoissansa,1
viskannut,1
nummenniitun,1
pohjattomaan,1
nukkunut,1
palelluttaa,1
itseltänsä,1
nenät,1
kääpät,1
katkeraan,1
ma'atessansa,1
aviota,1
tihkaisi,1
tuskallista,1
odotti,1
kolinaa,1
askeleita,1
pläkkisen,1
moninastallisen,1
lyhdyn,1
pelkäsi,1
aaveita,1
kaikenkaltaisia,1
kummituksia,1
kamoitti,1
saunansa,1
ruotiukko,1
vaahtopartainen,1
piikansa,1
taavan,1
kumppaniksensa,1
tuiskeana,1
emäntäänsä,1
kolkkoon,1
pellonpientarelle,1
huutelemaan,1
loutilla,1
vastaukseksi,1
tallinparvelta,1
käheätä,1
morinaa,1
lyhty,1
unipöyryisenä,1
kahisevalta,1
sijalta,1
susilta,1
pyöräpäiseksi,1
saatettu,1
oinas,1
pysäy,1
luulematta,1
hullupäinen,1
kepoittaen,1
sutten,1
töpsäyttää,1
jalkojansa,1
pöllistelee,1
tuntematta,1
vaimoansa,1
pohmeluksen,1
samennetta,1
kärvennellä,1
minuakaan,1
noinpa,1
villitsevät,1
sieluparan,1
puserrattekukas,1
oikeastaan,1
olenhan,1
ulla,1
vaimos,1
vetele,1
hätääkään,1
piikarukalle,1
lepoakaan,1
kuhkaileman,1
juopunutta,1
kourasi,1
tempaisin,1
ruomena,1
vihoittelee,1
hädän,1
pipanaa,1
papanaa,1
papanoitsisin,1
ruiskumahainen,1
lyhtyäetkö,1
naudanmurennusta,1
kokonaisia,1
mielimurteisena,1
kyynelissä,1
kotonasi,1
tällaiseksi,1
mustalaiskaisaksi,1
revinhän,1
tukastakin,1
kynsiinikin,1
revin,1
repi,1
vaikertelet,1
olipas,1
könistitpä,1
menes,1
lurvailet,1
krouveissa,1
sitäkin,1
uisakoinnut,1
veijarin,1
kumppania,1
rähmäillyt,1
joitte,1
kalliimpaa,1
lipparit,1
iskis,1
kimppuus,1
alimmaiseen,1
vaipuisit,1
laupeutta,1
valmiita,1
kuoltais,1
ijässämme,1
ruskeata,1
tyhjensi,1
haarikan,1
kerrottavana,1
kaista,1
emäntäisen,1
luonnostasunnuntai,1
pyhäaamuina,1
lähdettävä,1
rippikirkkoon,1
aneli,1
perheensä,1
jäseniltä,1
rikkonut,1
liikutuksen,1
tilaisuus,1
suvisena,1
sunnuntaiaamuna,1
sulavammilla,1
kuumemmilla,1
kyyneleillä,1
anteeksipyyntönsä,1
paimenpoikaansa,1
tyytyväisyyden,1
myhäilyksessä,1
jouduttamaan,1
paidankaulus,1
käpeällä,1
renkinsä,1
valjasteli,1
mihinpä,1
joutuisin,1
lapsinulikkojeni,1
kolmesataa,1
ruplaa,1
kuolis,1
neljäsataakaan,1
piisaisi,1
kaapepoika,1
myönsi,1
vilpittömästi,1
kaape,1
ilmestyikin,1
veitikan,1
nauruhymyä,1
kasvoillensamutta,1
kohisevassa,1
hameessa,1
hohtavissa,1
liinoissa,1
pussistuneilla,1
istuinlaudalle,1
rinnallensa,1
ohjat,1
syksykesäinen,1
täysikuu,1
myhäilevänä,1
nytkäisi,1
ohjia,1
massautti,1
